3     19.9941   19.4375   20.349    19.605
4     21.2713   20.9904   20.3736   20.5553
5     20.3354   20.9189   20.4181   19.9243
6     21.1854   20.8521   20.4094   20.3033
7     20.5702   21.428    21.4279   21.2543
8     18.5719   18.6031   19.1405   19.3997
9     18.5718   19.0208   19.5476   19.2214
10    21.2376   20.5677   21.4281   21.4273
11    20.703    20.4156   20.4111   21.2794
12    19.7356   19.2058   20.1864   19.8646
13    20.2823   19.3236   19.5999   19.604
14    18.5718   19.0885   19.3995   18.5721
15    21.2029   20.5704   20.7274   20.2191
16    19.7528   20.5899   20.0534   20.5647
17    20.0996   20.2814   20.5843   21.0337
18    20.5759   20.8461   20.5378   21.4222
19    18.6065   19.5649   19.3328   19.1683
20    20.5343   20.6837   21.352    21.258
21    20.7224   19.8311   20.1822   19.8858
22    18.5763   19.1352   19.3833   18.5723
23    20.2099   20.7369   20.7806   19.9452
24    19.7168   20.7088   20.1164   20.2295
25    21.0124   20.6798   20.0337   20.496
26    20.8719   21.4272   20.6161   21.428
27    20.3371   20.8002   20.2994   19.8012
28    21.4276   20.5906   21.4278   21.3577
29    20.2752   20.044    19.3347   20.0468
30    20.7969   21.2968   20.7963   20.2968
31    20.556    19.574    19.9183   20.0836
32    18.711    19.5598   19.5439   19.0767
33    19.9566   20.4324   19.9944   19.4348
34    18.5724   19.3992   18.9528   19.433
35    19.2013   19.6923   19.7259   20.2007
36    19.984    19.5106   19.4227   18.9883
37    20.5253   20.4064   21.3258   20.7587
38    18.5781   19.4751   19.3998   19.0701
39    20.4204   20.4423   19.5655   20.1423
40    18.6203   18.5723   19.4036   18.5725
41    18.5967   18.8727   18.572    19.4501
42    18.6063   19.4805   19.1825   18.7156
43    20.4859   21.0549   20.0585   20.5519
44    19.5605   18.5747   19.2132   19.1159
45    19.4612   20.3577   19.5551   19.6528
46    19.6039   18.7899   18.7965   19.3506
47    18.5729   18.5721   18.5725   19.389
48    20.2157   21.2127   20.7813   20.7361
49    19.5056   20.0079   19.5074   19.0079
50    19.7812   20.0593   20.6818   20.4897
51    20.418    19.8456   19.8977   19.4217
52    19.8662   19.7358   20.1861   20.6529
53    19.9155   19.5162   20.4284   20.2837
54    20.7007   20.416    19.8659   19.8958
55    20.0584   19.6293   19.0617   19.5729
56    18.5726   18.5935   19.0694   19.4206
57    19.728    19.2247   20.2156   19.8324
58    21.247    21.4281   20.5025   20.9013
59    21.1262   20.3274   20.2429   20.3832
60    20.5683   21.4282   21.2291   20.7199
61    20.719    19.7789   20.2206   20.5165
62    21.183    21.159    20.4294   20.5025
63    18.7294   18.5718   18.6919   19.4697
64    21.428    21.4278   21.427    20.6112
65    19.5124   20.0094   19.0094   19.5098
66    20.4126   21.1882   20.9156   20.3349
67    19.4459   20.202    19.6683   19.2582
68    20.9262   20.3934   20.3188   19.9345
69    19.0246   18.7474   19.5873   19.5421
70    18.608    18.882    19.3861   19.46
71    21.4278   21.4227   21.4273   20.6095
72    19.8156   20.4976   19.5294   20.0312
73    21.391    20.7018   20.5984   20.4828
74    19.1269   20.0913   19.3974   19.6211
75    20.5      20.6584   19.8103   20.6756
76    21.2889   21.2399   20.4829   20.6542
77    19.6274   20.1634   19.7424   20.5184
78    18.5721   19.3891   18.5721   18.5734
79    20.2693   20.3662   19.634    19.5951
80    19.4889   18.5875   18.6631   18.9121
81    20.4658   20.7291   20.5206   21.3562
82    18.8548   18.5721   19.452    18.6011
83    19.404    18.5733   19.1489   19.4708
84    20.6809   20.2991   19.7022   20.3612
85    21.2491   21.4278   21.4244   20.5679
86    19.2869   19.6098   19.6234   20.2616
87    20.5774   21.4281   21.4281   21.2974
88    21.428    21.3728   20.5508   21.269
89    20.9811   20.5467   21.4276   21.3716
90    20.116    19.9308   19.8472   19.1797
91    18.7659   19.4121   18.6824   19.4447
92    19.4683   18.5718   18.7181   19.1425
93    20.5872   21.4279   21.3441   21.4276
94    20.5688   21.2452   21.4276   21.4281
95    19.2022   18.8726   19.7585   19.6411
96    18.5723   19.3991   18.5722   19.0905
97    19.9358   18.9592   19.3621   19.575
98    19.6649   19.1688   20.088    19.321
99    21.0126   20.684    20.4968   21.4275
100   18.7307   19.514    19.6608   19.3027
;

param side := 2.85661;


param distances :=
[1,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[2,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[3,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[4,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[5,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[6,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[7,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[8,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[9,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[10,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[11,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[12,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[13,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[14,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[15,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[16,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[17,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[18,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[19,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[20,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[21,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[22,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[23,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[24,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[25,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[26,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[27,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[28,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[29,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[30,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[31,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[32,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[33,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[34,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[35,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[36,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[37,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[38,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[39,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[40,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[41,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[42,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[43,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[44,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[45,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[46,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[47,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[48,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[49,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[50,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[51,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[52,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[53,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[54,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[55,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[56,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[57,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[58,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[59,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[60,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[61,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[62,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[63,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[64,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[65,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[66,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[67,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[68,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[69,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[70,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[71,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[72,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[73,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[74,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[75,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[76,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[77,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[78,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[79,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[80,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0

[81,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[82,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[83,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[84,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[85,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[86,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[87,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[88,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[89,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[90,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0		

[91,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[92,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[93,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[94,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[95,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[96,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[97,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[98,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[99,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[100,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0		


[101*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[102,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	
				
[103,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[104,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0	

[105,*,*]:			1		2		3		4 :=
				1	0		1		0		1		
				2	0		0		1		1		
				3	1		0		0		1		
				4	1		1		1		0			
			
[106,*,*]:			1		2		3		4 :=
